pitch1_media,yaw1_media,roll1_media,pitch2_media,yaw2_media,roll2_media,f1_media,f2_media,f3_media,f4_media,f5_media,pitch3_media,pitch1_mediana,yaw1_mediana,roll1_mediana,pitch2_mediana,yaw2_mediana,roll2_mediana,f1_mediana,f2_mediana,f3_mediana,f4_mediana,f5_mediana,pitch3_mediana,pitch1_desviacion,yaw1_desviacion,roll1_desviacion,pitch2_desviacion,yaw2_desviacion,roll2_desviacion,f1_desviacion,f2_desviacion,f3_desviacion,f4_desviacion,f5_desviacion,pitch3_desviacion,pitch1_minimo,yaw1_minimo,roll1_minimo,pitch2_minimo,yaw2_minimo,roll2_minimo,f1_minimo,f2_minimo,f3_minimo,f4_minimo,f5_minimo,pitch3_minimo,pitch1_maximo,yaw1_maximo,roll1_maximo,pitch2_maximo,yaw2_maximo,roll2_maximo,f1_maximo,f2_maximo,f3_maximo,f4_maximo,f5_maximo,pitch3_maximo,pitch1_rango,yaw1_rango,roll1_rango,pitch2_rango,yaw2_rango,roll2_rango,f1_rango,f2_rango,f3_rango,f4_rango,f5_rango,pitch3_rango,pitch1_percentil_25,yaw1_percentil_25,roll1_percentil_25,pitch2_percentil_25,yaw2_percentil_25,roll2_percentil_25,f1_percentil_25,f2_percentil_25,f3_percentil_25,f4_percentil_25,f5_percentil_25,pitch3_percentil_25,pitch1_percentil_75,yaw1_percentil_75,roll1_percentil_75,pitch2_percentil_75,yaw2_percentil_75,roll2_percentil_75,f1_percentil_75,f2_percentil_75,f3_percentil_75,f4_percentil_75,f5_percentil_75,pitch3_percentil_75,pitch1_rango_intercuartil,yaw1_rango_intercuartil,roll1_rango_intercuartil,pitch2_rango_intercuartil,yaw2_rango_intercuartil,roll2_rango_intercuartil,f1_rango_intercuartil,f2_rango_intercuartil,f3_rango_intercuartil,f4_rango_intercuartil,f5_rango_intercuartil,pitch3_rango_intercuartil,pitch1_rms,yaw1_rms,roll1_rms,pitch2_rms,yaw2_rms,roll2_rms,f1_rms,f2_rms,f3_rms,f4_rms,f5_rms,pitch3_rms,actividad
-1.049665405100148e-15,-1.319146811986436e-15,-5.278605835263245e-16,-1.6633159496202346e-15,2.3496356375703313e-15,-4.0169887618255664e-16,-3.4013196299879796e-15,2.4223047810003414e-17,5.926572364180836e-15,-6.911642975120975e-15,-1.574498107650222e-16,-2.8986913879304087e-15,-1.0123423863636383,1.8842602272727271,-1.4287195454545463,1.9790614772727224,-4.100104204545454,-5.307935909090911,0.031022727272723927,4.651363636363641,2.4754545454545465,4.357272727272722,2.016363636363643,0.7129567769290226,18.557832530691844,15.113480322227966,13.330760741225516,16.35191348023549,22.963588491547405,21.515659381704513,0.7457021397995718,10.939252631715545,5.740700960741751,9.757197428201023,5.175223355262978,43.99418807184429,-28.59189238636364,-44.54083977272728,-42.80711954545455,-54.51218852272728,-47.895304204545454,-41.51798590909092,-11.568977272727277,-38.248636363636365,-21.724545454545453,-36.24272727272728,-22.483636363636364,-70.66984956613734,61.628707613636365,38.16946022727273,27.457480454545454,30.521911477272717,119.54229579545455,110.16891409090907,1.0310227272727275,10.451363636363645,6.475454545454539,7.157272727272719,6.116363636363637,192.16078796304473,90.2206,82.71030000000002,70.2646,85.0341,167.4376,151.68689999999998,12.600000000000005,48.70000000000001,28.199999999999992,43.4,28.6,262.83063752918207,-15.902667386363632,-8.204114772727275,-7.716594545454546,-4.235363522727273,-11.375154204545456,-10.08978590909091,-0.0689772727272775,0.3513636363636401,-0.4495454545454578,1.1322727272727082,-3.0086363636363638,-30.24051514721862,7.122107613636361,9.505335227272727,7.839505454545453,8.628186477272736,6.423570795454547,3.3870140909090876,0.23102272727272322,6.151363636363628,3.1754545454545564,5.157272727272714,3.916363636363636,18.243603195098043,23.02477499999999,17.709450000000004,15.556099999999999,12.863550000000009,17.798725000000005,13.476799999999997,0.3000000000000007,5.799999999999988,3.625000000000014,4.025000000000006,6.925,48.48411834231666,18.557832530691844,15.113480322227966,13.330760741225516,16.35191348023549,22.963588491547405,21.515659381704513,0.745702139799572,10.939252631715545,5.740700960741748,9.757197428201021,5.175223355262978,43.99418807184429,010
5.470371630425772e-16,3.370094607420397e-17,5.324812560577899e-17,5.870051919290828e-15,2.7440171347269494e-18,2.6132229271916527e-17,1.304814842032184e-14,-8.042051872921134e-15,1.1312163327271595e-14,7.492996122561056e-15,8.138944064161148e-15,1.4856802656802094e-15,0.9092446590909091,-0.04369943181818182,0.01575454545454547,-5.793077840909092,0.05316829545454546,-0.0032163636363636374,2.164772727272723,0.5343181818181826,1.7931818181818144,0.7935227272727232,1.2987499999999983,-19.835139314876315,1.9496282794609232,0.24638681955808722,0.7116473147035621,12.88618858646898,0.3396243842726102,0.16672303531593505,6.460253298100618,6.082628355977553,6.624916731115568,7.313769165661064,7.31077727376445,54.63541090566038,-4.221405340909091,-0.6406994318181819,-2.085545454545455,-6.27087784090909,-1.1865317045454546,-0.5051163636363637,-19.835227272727273,-16.665681818181817,-20.206818181818182,-21.406477272727273,-21.301250000000003,-26.604349185449365,1.6602946590909093,0.8618005681818182,1.8050545454545457,29.08062215909091,1.1427682954545453,0.4258836363636364,2.364772727272726,11.83431818181819,5.7931818181818215,10.393522727272725,11.098750000000003,224.76254877875513,5.8817,1.5025,3.8906000000000005,35.3515,2.3293,0.931,22.2,28.500000000000007,26.000000000000004,31.799999999999997,32.400000000000006,251.3668979642045,-0.17363034090909046,-0.09647443181818183,-0.39054545454545453,-6.026852840909092,-0.08693170454545456,-0.07941636363636365,2.164772727272723,-0.6656818181818185,1.7931818181818144,0.5935227272727239,0.3987499999999997,-22.646356736685732,1.1892196590909097,0.11745056818181818,0.35760454545454545,-5.3748778409090985,0.13616829545454545,0.07908363636363637,2.164772727272723,2.1343181818181813,2.1931818181818166,2.8935227272727246,2.698749999999997,-14.344055045791357,1.3628500000000001,0.213925,0.74815,0.6519749999999931,0.22310000000000002,0.15850000000000003,0.0,2.8,0.40000000000000213,2.3000000000000007,2.299999999999997,8.302301690894375,1.9496282794609234,0.24638681955808722,0.7116473147035621,12.886188586468979,0.3396243842726102,0.16672303531593508,6.4602532981006044,6.082628355977551,6.624916731115569,7.313769165661047,7.310777273764454,54.63541090566038,004
4.973799150320701e-15,2.220446049250313e-16,-5.24832702550074e-15,5.482483154330773e-15,-1.930274122359647e-16,-1.413011122250199e-17,3.108624468950438e-16,1.4977917895852111e-15,-4.475208082898131e-15,2.3011895419503245e-16,1.170780644150165e-15,-1.4784133513372084e-14,-0.8764884090909071,-1.1853175000000018,1.024762159090903,0.24217738636364672,0.2195461363636364,1.4640435227272728,-0.21920454545454504,-0.15284090909090864,0.04431818181817704,0.20602272727272464,0.10352272727272904,-20.406600257767423,6.26115145162666,23.21613936405093,36.89982354443611,1.9574276713823093,5.371581555540787,8.371735601888295,1.5950724702764696,0.7990995626664524,0.6836330013819552,0.8995314939313548,0.6854983916378082,49.811358118197234,-19.401938409090906,-41.5291675,-62.663787840909094,-29.03237261363636,-14.439903863636363,-17.219206477272728,-15.919204545454548,-11.352840909090908,-10.95568181818182,-11.293977272727272,-10.996477272727269,-74.37779216460308,13.446261590909096,47.41393250000001,62.0677121590909,1.8639273863636419,12.70659613636364,13.058193522727272,5.580795454545452,0.6471590909090956,0.14431818181817846,2.206022727272728,0.3035227272727319,61.700257136762545,32.848200000000006,88.94310000000002,124.7315,30.8963,27.146500000000003,30.2774,21.5,12.000000000000004,11.099999999999998,13.5,11.3,136.07804930136564,-4.763913409090902,-18.9480675,-35.6574128409091,-0.3741226136363611,-3.603603863636364,-8.40773147727273,-0.8192045454545465,-0.25284090909091006,0.04431818181817704,-0.29397727272726826,0.0035227272727276215,-46.2916875261877,4.958761590909093,19.328132499999995,35.23956215909091,0.7234773863636388,4.109896136363636,8.000668522727274,0.5807954545454486,0.5471590909090942,0.04431818181817704,0.20602272727272464,0.10352272727272904,56.557817686014715,9.722674999999995,38.276199999999996,70.89697500000001,1.0976,7.7135,16.408400000000004,1.399999999999995,0.8000000000000043,0.0,0.4999999999999929,0.10000000000000142,102.84950521220242,6.26115145162666,23.21613936405093,36.89982354443611,1.957427671382309,5.371581555540787,8.371735601888295,1.5950724702764694,0.7990995626664585,0.6836330013819557,0.8995314939313548,0.6854983916378081,49.811358118197234,007
2.189763522024309e-14,1.7141843500212418e-14,1.9120059071362696e-14,1.0791367799356522e-14,-1.1309135446295344e-15,2.395558499043463e-15,5.4622972811557705e-15,1.3585092646776915e-15,7.186170850301013e-16,-2.6766467830053774e-15,-1.8106728237977553e-15,-4.955631864463199e-16,2.4067920454545764,-19.39017499999998,-23.600231363636347,2.996822272727286,0.35579943181818074,-0.1851692045454525,0.05454545454546178,0.014431818181819267,0.0920454545454561,0.09261363636363384,0.05681818181817988,-0.029246239999388024,33.23200435934363,42.283801816754206,44.38128356887326,9.254472861311658,1.8579841051158974,2.1641397989405564,0.7218834410618786,0.5214127617142794,0.7164181090849016,0.7242723532154478,0.6817916661510686,0.31195138775121234,-45.25440795454543,-80.76647499999999,-89.20758136363635,-16.814377727272714,-5.486850568181819,-5.385669204545453,-11.345454545454544,-8.18556818181818,-11.207954545454548,-11.307386363636368,-10.943181818181817,-0.06534258109268087,42.015392045454576,147.48512500000004,166.82121863636368,10.733322272727284,3.66124943181818,5.100430795454548,0.15454545454545965,0.4144318181818214,0.2920454545454554,0.39261363636363455,0.1568181818181813,5.008198694790772,87.2698,228.25160000000002,256.02880000000005,27.5477,9.1481,10.4861,11.500000000000004,8.600000000000001,11.500000000000004,11.700000000000003,11.099999999999998,5.073541275883453,-34.91088295454543,-25.63499999999998,-26.356581363636344,-8.400727727272715,-1.1938505681818192,-1.9865692045454526,0.05454545454545823,-0.0855681818181786,-0.007954545454545325,-0.007386363636367577,0.05681818181817988,-0.036694691336089935,35.894617045454574,19.22772500000002,18.365768636363654,8.73304727272729,1.6048494318181807,1.6845807954545473,0.15454545454545965,0.11443181818182069,0.19204545454545396,0.1926136363636317,0.05681818181817988,-0.02007891527730621,70.8055,44.862725,44.72235,17.133775000000007,2.7987,3.67115,0.10000000000000142,0.1999999999999993,0.1999999999999993,0.1999999999999993,0.0,0.016615776058783727,33.232004359343634,42.283801816754206,44.381283568873265,9.254472861311662,1.8579841051158976,2.164139798940557,0.7218834410618782,0.5214127617142793,0.7164181090849016,0.7242723532154481,0.6817916661510686,0.3119513877512123,014
2.313301065855326e-15,-1.5502750598402185e-15,-4.105806603795579e-15,-2.0952936355652953e-15,-7.468773074751053e-17,1.255561311485177e-15,4.677066814648159e-15,-4.925353054700695e-16,-1.1263717231651587e-15,1.3726393759001935e-16,-3.794944156900535e-16,-1.4210854715202005e-15,-6.549733295454544,3.485242386363634,1.4037159090909057,7.791267159090911,-1.2082587499999993,0.5365676136363655,-1.33318181818181,-2.129431818181816,0.34147727272727124,1.5409090909090821,-0.3356818181818184,-26.239571047560553,27.06151123210586,29.97487526124416,29.920839825815975,45.59884610393878,11.099606041484122,8.90847164622714,3.028934535688678,3.0214362395881795,10.323919494395346,7.003853425787645,4.444370748858133,53.134650798894576,-38.291583295454544,-55.429057613636374,-50.77623409090909,-64.15628284090909,-24.169458750000004,-15.936282386363636,-9.133181818181813,-11.52943181818182,-20.45852272727273,-17.059090909090912,-15.635681818181816,-58.51342421058713,59.28411670454545,44.97284238636364,93.70376590909092,57.6657171590909,25.13434125,13.869817613636371,6.66681818181819,7.170568181818176,14.74147727272726,11.940909090909088,7.164318181818182,112.50588326903672,97.57569999999998,100.40190000000001,144.48000000000002,121.82199999999999,49.3038,29.806100000000008,15.800000000000002,18.699999999999996,35.19999999999999,29.0,22.799999999999997,171.01930747962385,-24.658383295454545,-29.257207613636364,-27.523884090909096,-51.0706078409091,-7.5924587500000005,-8.811332386363636,-2.333181818181817,-2.4294318181818184,-11.158522727272729,-7.359090909090909,-3.835681818181815,-48.41661870534297,24.076141704545456,28.773092386363636,22.11979090909091,47.34591715909091,8.624041250000001,8.710092613636366,2.766818181818188,2.8705681818181823,11.066477272727269,6.540909090909082,4.364318181818184,48.05185554248739,48.734525000000005,58.0303,49.643675,98.41652500000001,16.216500000000003,17.521425,5.100000000000005,5.300000000000001,22.224999999999998,13.899999999999991,8.2,96.46847424783036,27.061511232105858,29.97487526124416,29.92083982581598,45.59884610393878,11.099606041484122,8.90847164622714,3.028934535688677,3.021436239588179,10.323919494395346,7.003853425787645,4.444370748858133,53.134650798894576,000
-6.9762377692809836e-15,-2.9713605313604188e-15,6.87934557804097e-15,6.792546323388458e-16,1.0746958878371515e-14,-1.1037635452091557e-14,-6.354512875490896e-15,-1.411396252396199e-14,3.441287658874485e-14,7.726344816464089e-14,-2.6491939954873736e-14,-3.69098691004927e-15,12.171056931818182,-11.261400568181818,-11.75011011363636,3.8350453409090908,-18.574843522727278,-11.280215454545456,3.832954545454548,10.690227272727274,9.139431818181812,5.429545454545458,5.588636363636365,-3.187886387212425,26.067229270458444,25.479289663860097,27.507106739782515,18.054851665022753,34.917061595192514,24.757359284444203,8.178881085828056,24.56496849623617,19.461387228535063,11.847707479536323,12.031643239790107,44.97173709633509,-57.19494306818182,-42.57820056818182,-43.870160113636366,-52.41055465909092,-51.80439352272728,-32.91681545454546,-17.167045454545455,-51.459772727272735,-40.86056818181819,-24.870454545454546,-25.211363636363636,-113.59628055112682,37.868856931818186,64.8413994318182,72.13223988636364,42.02194534090909,77.83100647727272,52.86698454545454,6.032954545454551,20.340227272727248,15.239431818181814,7.5295454545454525,7.8886363636363654,122.25835806770571,95.06380000000001,107.41960000000003,116.0024,94.4325,129.6354,85.7838,23.200000000000006,71.79999999999998,56.1,32.4,33.1,235.85463861883255,-21.252168068181824,-16.940500568181818,-18.179960113636362,-8.98480465909091,-27.75229352272728,-19.554715454545455,3.232954545454546,9.240227272727267,8.139431818181805,5.0295454545454525,4.688636363636363,-38.51517487993991,19.961856931818183,18.392874431818186,20.37163988636364,11.82209534090909,30.259431477272727,24.12125954545455,3.832954545454548,12.440227272727277,9.539431818181818,6.129545454545461,6.288636363636361,41.27106020486137,41.21402500000001,35.333375000000004,38.5516,20.8069,58.011725000000006,43.67597500000001,0.6000000000000023,3.20000000000001,1.4000000000000128,1.1000000000000085,1.5999999999999988,79.78623508480129,26.06722927045845,25.479289663860097,27.507106739782515,18.054851665022753,34.91706159519252,24.757359284444203,8.178881085828055,24.564968496236165,19.461387228535,11.847707479536346,12.031643239790098,44.9717370963351,009
-9.527732138601344e-16,-8.179315810511153e-15,-2.90676573720041e-16,-3.185330787015449e-15,-7.544470099157314e-17,-3.709154195906773e-16,6.184951540820872e-15,-9.891077855751394e-16,-9.769962616701378e-16,4.3318883833556105e-15,-2.503048273700353e-15,-7.993605777301127e-15,4.071202840909095,1.4027080681818198,2.3207744318181813,1.0574351136363624,0.04223124999999994,0.9809682954545457,0.26056818181820063,-0.7594318181818167,-0.26534090909090935,0.26045454545454305,0.08124999999999716,0.7440937776523455,16.689385102655926,30.688836153166005,31.4977118341998,3.2927806481972115,1.614693249002949,2.9198351121575343,3.0623263802193956,2.624941929208124,1.3198970766207074,2.4339557724986194,0.8378412635783415,2.8193487080355464,-61.20459715909091,-72.9913419318182,-72.76262556818182,-11.55826488636364,-2.8643687500000006,-8.392331704545455,-49.13943181818182,-14.759431818181817,-17.36534090909091,-15.939545454545453,-13.418749999999998,-23.93291197973464,15.310702840909101,101.07255806818182,113.1983744318182,3.0876351136363613,4.66533125,8.403268295454545,0.46056818181818926,9.140568181818182,3.634659090909082,7.26045454545455,0.6812500000000021,5.079378934509734,76.51530000000001,174.06390000000002,185.961,14.645900000000001,7.529700000000001,16.7956,49.60000000000001,23.9,20.999999999999993,23.200000000000003,14.1,29.012290914244375,0.2821278409090979,-12.508791931818184,-14.511375568181817,-0.5925898863636387,-1.3371687500000005,-1.9446067045454543,0.1605681818181921,-1.6594318181818117,-0.36534090909091077,-2.1395454545454555,0.08124999999999716,-0.38019265584309636,7.6408028409091,18.98365806818182,17.701124431818183,1.8305351136363606,0.78988125,1.6371432954545457,0.36056818181819494,0.2405681818181833,0.6346590909090963,1.760454545454543,0.08124999999999716,1.65667230584698,7.358675000000002,31.492450000000005,32.2125,2.4231249999999993,2.1270500000000006,3.58175,0.20000000000000284,1.899999999999995,1.000000000000007,3.8999999999999986,0.0,2.0368649616900765,16.689385102655926,30.688836153166005,31.4977118341998,3.2927806481972106,1.614693249002949,2.9198351121575343,3.0623263802193947,2.6249419292081235,1.3198970766207077,2.433955772498619,0.8378412635783417,2.8193487080355477,013
6.872886098624969e-14,-7.392066756686042e-15,9.452035114195083e-16,-4.780014767840674e-14,1.2119598254271708e-14,9.979895697721407e-15,2.120727835765799e-14,-3.0815753988959345e-14,-3.61730847296051e-14,3.0876311608484355e-14,-1.6080066571207268e-14,-3.126388037344441e-14,-2.468911704545455,-2.7312557954545458,1.4819942045454548,-5.473458522727277,-5.030351931818181,3.450711704545455,6.9522727272727245,5.491704545454546,5.966704545454544,5.498068181818178,6.293181818181818,18.11538175143179,26.907708004209084,26.579326551238857,4.560692808531986,19.95869600433066,23.00804295391516,9.806729451134089,11.41763366337684,12.188739654585017,12.24006250184489,13.674265258469575,10.658225541534355,49.68541623310979,-77.17901170454546,-38.73305579545455,-14.671405795454547,-48.46435852272729,-30.26545193181818,-42.06178829545455,-15.197727272727272,-15.908295454545454,-16.033295454545453,-17.80193181818182,-14.106818181818182,-103.02909557764391,33.77638829545455,121.48604420454545,18.472694204545455,21.043341477272726,97.94034806818183,12.922211704545456,11.702272727272737,15.991704545454551,16.26670454545455,16.398068181818175,13.493181818181819,119.62516839916938,110.95540000000001,160.2191,33.1441,69.50770000000001,128.2058,54.984,26.90000000000001,31.900000000000006,32.300000000000004,34.199999999999996,27.6,222.6542639768133,-21.887411704545457,-11.283805795454548,-2.265430795454546,-13.697883522727272,-8.580051931818181,1.0082117045454546,-15.197727272727272,-15.908295454545454,-16.033295454545453,-17.80193181818182,-14.106818181818182,-31.70917135259338,26.241288295454556,-2.7312557954545458,1.4819942045454548,21.043341477272726,-5.030351931818181,3.450711704545455,9.102272727272725,9.991704545454548,9.591704545454547,11.898068181818175,7.8931818181818185,18.11538175143179,48.12870000000001,8.552550000000002,3.7474250000000007,34.741225,3.5496999999999996,2.4425000000000003,24.299999999999997,25.900000000000002,25.625,29.699999999999996,22.0,49.82455310402517,26.907708004209102,26.579326551238857,4.560692808531986,19.958696004330683,23.008042953915165,9.806729451134089,11.417633663376698,12.188739654585003,12.240062501844868,13.674265258469587,10.658225541534348,49.685416233109805,010
4.68312257660066e-16,-9.184572294626296e-16,-3.0319181508854274e-15,-1.7723196647652498e-15,3.8100835617817874e-17,-1.6792123247455492e-16,-2.717018529355383e-15,4.012951587190566e-15,2.0024386189602822e-15,3.100550119680437e-15,-1.816728585750256e-17,4.214810318940594e-15,0.24955409090908987,-0.5739976136363636,-1.9941569318181802,0.3528995454545445,0.22878920454545426,0.35540045454545455,-0.02500000000000213,-0.168181818181818,0.11772727272727224,0.07477272727273032,0.03125,-33.00234881579492,3.2309516039124095,2.9419211000859073,15.769107572790055,1.8053874472986202,0.9721261996599394,1.1669232568342718,0.8232488301623293,0.9805315643875606,0.7157509204781283,0.7211890076191858,0.4535849937893768,89.19743574650943,-6.208195909090907,-4.5727476136363645,-26.54905693181819,-12.436550454545454,-2.1797607954545457,-2.9268495454545462,-11.525000000000006,-10.068181818181817,-11.182272727272728,-11.325227272727272,-6.96875,-68.97206623631277,8.548304090909092,5.153952386363637,25.168143068181816,2.955349545454542,1.7316392045454543,1.9830504545454546,1.9749999999999943,2.431818181818187,0.3177272727272751,0.37477272727273103,1.0312499999999982,290.5623879550494,14.756499999999999,9.726700000000001,51.717200000000005,15.391899999999996,3.9114,4.9099,13.5,12.500000000000004,11.500000000000004,11.700000000000003,7.999999999999998,359.5344541913622,-2.48447090909091,-2.8018476136363635,-13.803306931818181,-1.5041254545454583,-0.8333607954545457,-0.7755495454545455,-0.125,-0.5681818181818166,-0.0822727272727235,-0.0252272727272711,0.03125,-62.87321698604289,2.172004090909091,2.8831773863636365,15.720018068181817,1.202224545454544,0.7911892045454545,0.8581504545454546,-0.02500000000000213,0.431818181818187,0.21772727272727366,0.17477272727273174,0.03125,35.138375843523676,4.656475000000001,5.6850249999999996,29.523325,2.7063500000000023,1.6245500000000002,1.6337000000000002,0.09999999999999787,1.0000000000000036,0.29999999999999716,0.20000000000000284,0.0,98.01159282956657,3.23095160391241,2.941921100085908,15.769107572790059,1.80538744729862,0.9721261996599394,1.1669232568342718,0.8232488301623295,0.9805315643875606,0.715750920478128,0.7211890076191855,0.4535849937893768,89.19743574650943,007
3.2216653587304544e-15,6.446863245266534e-17,1.168635895125321e-15,3.7917144171925344e-14,-2.7358166237496047e-16,-3.1787703782335733e-15,-2.1049828546892967e-14,-4.745295065979669e-14,1.1586691202451633e-14,4.3012058561296067e-14,-4.141333740583584e-14,1.5664237583802209e-15,0.356710681818182,-0.3088459090909091,0.4251464772727273,23.773973636363642,0.22041875000000008,-1.1020210227272729,7.677272727272728,5.230681818181818,4.932500000000001,5.7872727272727325,7.801136363636363,-8.031267261349793,3.622788313004276,1.7638505595987928,0.6863359875000009,30.868477541374503,1.8018483659528972,2.3413239762911187,13.246235548198149,13.12978794014998,13.477291106456878,12.608754960458734,18.905467549207412,32.93848285687902,-4.015139318181818,-5.057645909090909,-1.5506535227272729,-38.47422636363636,-4.97588125,-5.612121022727273,-18.62272727272727,-17.469318181818185,-17.767500000000002,-17.112727272727273,-25.698863636363637,-50.85241399604213,8.262560681818183,3.9138540909090915,1.4597464772727273,26.27967363636364,3.5405187500000004,5.281478977272727,12.877272727272732,23.230681818181825,23.8325,19.887272727272727,26.001136363636373,66.61940386624516,12.277700000000001,8.9715,3.0104,64.7539,8.5164,10.8936,31.500000000000004,40.70000000000001,41.6,37.0,51.70000000000001,117.4718178622873,-4.015139318181818,-0.3088459090909091,-0.44807852272727267,-38.47422636363636,-0.27725624999999987,-1.1020210227272729,-18.62272727272727,-17.469318181818185,-17.767500000000002,-17.112727272727273,-25.698863636363637,-20.806077501035404,2.9175356818181815,0.849654090909091,0.4251464772727273,25.515123636363633,0.5497937500000001,1.8934039772727271,9.977272727272734,6.030681818181815,6.257500000000001,6.38727272727273,14.301136363636365,21.71526906735472,6.932675,1.1585,0.8732249999999999,63.989349999999995,0.82705,2.995425,28.600000000000005,23.5,24.025000000000002,23.500000000000004,40.0,42.52134656839012,3.6227883130042775,1.7638505595987928,0.6863359875000008,30.868477541374524,1.8018483659528972,2.3413239762911178,13.246235548198152,13.129787940149955,13.477291106456883,12.608754960458754,18.905467549207387,32.93848285687902,011
9.333947756121317e-15,3.092475770410436e-15,2.6645352591003757e-15,1.190966517325168e-16,-8.821226577476244e-16,4.097732254525578e-16,-4.788089117110675e-15,-1.6956133467002392e-16,5.587449694840788e-15,-1.9782155711502787e-15,1.4154334270311995e-14,1.2676728353901787e-15,1.5416996590909307,1.4697312499999988,4.779431477272729,0.16261159090909016,-0.06676159090909109,0.6304451136363639,1.0249999999999986,0.6897727272727288,0.9329545454545531,0.9539772727272755,0.9409090909090878,-0.43259355273822386,10.882102198789942,46.97963197175828,47.632893612535504,1.6471633126108376,5.0698625581740115,3.6180458434578306,4.477551329587513,3.1765955108033817,4.455260465575013,4.434573116632109,4.311107123245627,1.9647733068489612,-74.55145034090908,-105.22456875,-109.5243185227273,-7.27898840909091,-10.871111590909091,-9.756554886363638,-21.875000000000004,-15.51022727272727,-21.767045454545453,-21.646022727272726,-21.05909090909091,-0.46983580942177383,12.10294965909091,140.47873125,155.58358147727273,4.1455115909090905,10.093588409090911,9.762545113636364,1.125,1.089772727272731,1.2329545454545503,1.3539772727272776,1.1409090909090907,9.598751524412215,86.6544,245.7033,265.10790000000003,11.4245,20.9647,19.5191,23.000000000000004,16.6,23.000000000000004,23.000000000000004,22.2,10.068587333833989,-3.589850340909095,-38.80186875000001,-39.07806852272728,-0.8697384090909093,-3.5384115909090914,-1.7670548863636362,0.9250000000000007,0.5897727272727273,0.9329545454545496,0.8539772727272741,0.9409090909090878,-0.440614961870045,5.478299659090922,30.60013125,29.40845647727273,0.9836365909090921,3.649838409090909,2.577795113636364,1.0250000000000021,0.7897727272727302,1.032954545454551,1.053977272727277,0.9409090909090878,-0.42285327022101526,9.068150000000017,69.40200000000002,68.486525,1.8533750000000013,7.18825,4.34485,0.10000000000000142,0.20000000000000284,0.10000000000000142,0.20000000000000284,0.0,0.017761691649029743,10.882102198789946,46.97963197175828,47.632893612535504,1.6471633126108376,5.0698625581740115,3.61804584345783,4.477551329587513,3.1765955108033817,4.455260465575013,4.434573116632107,4.311107123245626,1.9647733068489612,013
-4.239033366750598e-17,-1.3019888197876835e-16,-3.7343865373755266e-17,-1.9539925233402757e-15,4.3197768594506093e-16,4.527943676567826e-16,-1.5280705993477155e-15,-5.853903220750825e-16,-2.8260222445003984e-16,-4.440892098500626e-16,-1.909583602355269e-15,4.763866069300672e-16,0.8042415909090912,-0.6441603409090908,-1.092073409090909,0.38419965909090337,0.8224656818181819,0.5596328409090912,-1.1537499999999987,3.694431818181812,4.972954545454538,4.803409090909085,2.6737499999999983,123.71239343189036,3.2612780205489464,3.729218811084956,4.454022935022005,2.5907846727961283,2.480886571676909,1.9351514158255103,2.02684473353624,10.922550834059948,7.713482611501366,8.056075472242236,6.855709599984393,156.87931981632616,-7.94680840909091,-8.02831034090909,-8.19947340909091,-25.313450340909093,-6.913034318181818,-6.119517159090909,-9.65375,-16.505568181818184,-13.727045454545454,-13.996590909090912,-11.126250000000004,-224.44942148392053,6.982691590909091,8.457089659090908,12.589326590909094,4.872449659090897,4.538665681818181,3.0117828409090914,6.446249999999999,13.494431818181809,8.372954545454554,9.103409090909082,8.973750000000006,133.3558460817371,14.9295,16.4854,20.788800000000002,30.18589999999999,11.451699999999999,9.131300000000001,16.1,29.999999999999993,22.10000000000001,23.099999999999994,20.10000000000001,357.80526756565763,-2.172183409090909,-2.897010340909091,-3.0486234090909092,-1.419275340909099,-0.9265843181818181,-0.7980671590909091,-1.1537499999999987,-13.105568181818185,-10.227045454545454,-9.79659090909091,-7.151250000000002,-214.6708940338715,2.383691590909091,3.177189659090909,1.5749015909090918,1.6081496590909126,1.561965681818182,1.4228328409090913,0.8462499999999977,10.51943181818183,6.37295454545454,6.803409090909085,5.973749999999999,127.94325703058499,4.555875,6.074199999999999,4.623525000000001,3.0274250000000116,2.48855,2.2209000000000003,1.9999999999999964,23.625000000000014,16.599999999999994,16.599999999999994,13.125,342.61415106445645,3.2612780205489464,3.729218811084956,4.454022935022005,2.5907846727961283,2.4808865716769093,1.9351514158255103,2.02684473353624,10.922550834059948,7.713482611501366,8.056075472242236,6.855709599984387,156.87931981632616,005
